txn_id,customer_id,amount,merchant_category,txn_time,location,device_id
2571,1835,1833,Travel,2026-04-08 09:38:11,Delhi,1043
2572,378,3201,Food,2026-04-10 03:51:08,Chennai,309
2573,516,162,Travel,2026-04-11 18:53:03,Pune,1505
2574,574,5989,Jewellery,2026-04-07 16:22:59,Chennai,975
2575,1507,6139,Jewellery,2026-04-19 19:28:20,Chennai,1470
2576,1831,654,Electronics,2026-04-10 20:42:23,Chennai,1622
2577,1019,2352,Travel,2026-04-03 00:19:00,Chennai,1215
2578,1373,3775,Grocery,2026-04-11 04:03:26,Chennai,1912
2579,1741,3666,Jewellery,2026-04-07 00:39:39,Bangalore,720
2580,1118,4413,Electronics,2026-03-24 17:46:14,Hyderabad,1968
2581,241,2280,Food,2026-04-11 16:18:05,Hyderabad,558
2582,1705,991,Jewellery,2026-03-27 17:26:06,Mumbai,786
2583,1168,1722,Food,2026-04-15 21:59:21,Delhi,519
2584,719,2648,Jewellery,2026-04-14 20:37:33,Pune,461
2585,199,50,Jewellery,2026-04-06 14:14:34,Chennai,105
2586,1342,1331,Travel,2026-04-16 18:24:19,Hyderabad,1591
2587,441,2635,Food,2026-04-07 18:10:53,Chennai,630
2588,1001,8611,Travel,2026-04-09 03:39:09,Chennai,1846
2589,1825,4023,Jewellery,2026-04-12 23:40:30,Pune,1521
2590,923,5390,Travel,2026-04-11 07:45:34,Chennai,1310
2591,883,1174,Jewellery,2026-03-24 17:43:10,Pune,53
2592,864,762,Electronics,2026-03-25 02:05:51,Chennai,1861
2593,1699,2488,Travel,2026-03-30 05:58:22,Delhi,1687
2594,1001,5442,Electronics,2026-04-18 03:46:32,Chennai,186
2595,1152,2448,Electronics,2026-04-09 00:38:53,Hyderabad,1719
2596,1153,716,Travel,2026-04-08 01:41:25,Pune,761
2597,415,4829,Travel,2026-03-29 14:31:37,Bangalore,468
2598,1702,1624,Food,2026-04-13 16:07:33,Chennai,191
2599,758,4295,Electronics,2026-04-10 11:38:50,Bangalore,1196
2600,1132,709,Food,2026-04-17 19:58:53,Pune,1741
2601,413,3765,Food,2026-03-23 19:01:33,Pune,466
2602,1898,5040,Electronics,2026-03-28 01:14:02,Mumbai,109
2603,203,4708,Electronics,2026-04-09 11:12:00,Delhi,782
2604,844,129,Travel,2026-03-25 04:46:05,Pune,546
2605,1370,3765,Food,2026-04-04 04:19:30,Pune,389
2606,942,1562,Jewellery,2026-04-06 02:40:48,Hyderabad,1526
2607,935,3603,Food,2026-04-17 22:55:52,Mumbai,1029
2608,946,975,Food,2026-03-23 23:47:38,Chennai,623
2609,937,4291,Jewellery,2026-04-16 03:01:04,Delhi,239
2610,1638,3021,Grocery,2026-04-15 00:27:27,Mumbai,809
2611,806,3304,Electronics,2026-03-23 20:57:09,Mumbai,469
2612,1115,2877,Electronics,2026-04-09 05:12:23,Bangalore,1408
2613,1097,3006,Travel,2026-03-31 19:03:19,Mumbai,1037
2614,107,2271,Jewellery,2026-03-28 08:42:31,Chennai,367
2615,910,3476,Grocery,2026-03-30 23:04:08,Hyderabad,897
2616,268,3226,Grocery,2026-03-24 03:52:03,Chennai,1698
2617,821,5224,Grocery,2026-04-19 17:31:36,Pune,1152
2618,1188,1938,Travel,2026-03-31 12:28:17,Chennai,814
2619,861,2963,Grocery,2026-04-08 21:32:22,Mumbai,972
2620,267,3646,Grocery,2026-04-12 13:13:55,Bangalore,1192
2621,1432,1707,Electronics,2026-04-06 15:10:51,Mumbai,588
2622,1670,4773,Grocery,2026-03-24 20:01:58,Hyderabad,869
2623,402,760,Jewellery,2026-03-31 15:11:49,Bangalore,1429
2624,1940,2198,Travel,2026-04-05 13:18:38,Chennai,357
2625,669,3284,Grocery,2026-04-14 21:15:34,Mumbai,287
2626,1847,2525,Travel,2026-04-18 05:29:18,Mumbai,1803
2627,1449,2365,Grocery,2026-03-31 08:19:11,Mumbai,639
2628,1733,5166,Jewellery,2026-04-19 17:45:03,Delhi,494
2629,1711,2729,Travel,2026-04-18 11:39:50,Pune,907
2630,1994,951,Travel,2026-04-12 11:52:46,Delhi,651
2631,677,4277,Travel,2026-04-18 22:39:05,Pune,1550
2632,779,3496,Grocery,2026-04-14 16:19:03,Hyderabad,1321
2633,1816,4979,Travel,2026-03-28 16:36:01,Mumbai,1696
2634,1748,1730,Jewellery,2026-04-21 17:48:01,Chennai,757
2635,1423,2067,Electronics,2026-04-14 03:27:20,Mumbai,963
2636,1006,3468,Grocery,2026-04-22 00:58:05,Chennai,1418
2637,1825,2955,Jewellery,2026-03-27 17:58:08,Pune,783
2638,347,3256,Food,2026-04-15 06:04:51,Bangalore,961
2639,96,1494,Electronics,2026-04-09 17:39:24,Bangalore,638
2640,791,4456,Grocery,2026-04-09 03:18:58,Pune,1085
2641,474,3780,Food,2026-04-01 10:13:14,Mumbai,696
2642,1630,2494,Grocery,2026-04-06 16:25:33,Pune,654
2643,489,2182,Food,2026-04-19 11:14:48,Pune,732
2644,927,50,Electronics,2026-04-13 01:22:07,Chennai,849
2645,1335,2025,Jewellery,2026-04-12 09:41:23,Delhi,1829
2646,1118,3851,Jewellery,2026-03-28 03:03:35,Hyderabad,339
2647,293,5197,Food,2026-04-21 00:15:08,Bangalore,1171
2648,317,2514,Travel,2026-04-02 18:47:12,Chennai,982
2649,1041,5798,Jewellery,2026-04-19 22:54:08,Delhi,391
2650,1089,3876,Food,2026-04-13 15:39:41,Delhi,306
2651,1642,1258,Grocery,2026-04-17 09:34:15,Mumbai,1791
2652,1425,3562,Jewellery,2026-04-10 16:36:49,Bangalore,1973
2653,68,4075,Jewellery,2026-04-21 23:29:49,Chennai,552
2654,1877,2618,Electronics,2026-04-10 12:09:59,Delhi,558
2655,749,3436,Electronics,2026-03-29 09:34:41,Bangalore,1071
2656,1417,5457,Electronics,2026-03-25 04:40:30,Mumbai,978
2657,595,2078,Jewellery,2026-04-01 07:03:24,Bangalore,608
2658,1886,3658,Grocery,2026-04-18 16:20:09,Hyderabad,1615
2659,487,3269,Travel,2026-04-06 01:15:10,Chennai,1873
2660,217,734,Jewellery,2026-04-12 01:13:08,Pune,678
2661,785,3674,Grocery,2026-04-06 14:25:02,Chennai,594
2662,1223,50,Electronics,2026-03-26 17:04:36,Bangalore,214
2663,1146,2280,Travel,2026-04-16 14:34:17,Delhi,555
2664,1040,1767,Grocery,2026-04-02 07:25:20,Chennai,350
2665,1177,6316,Electronics,2026-03-29 12:06:29,Pune,1101
2666,1157,421,Grocery,2026-04-11 03:57:31,Bangalore,1802
2667,407,888,Grocery,2026-04-12 02:21:39,Delhi,896
2668,44,2544,Electronics,2026-04-08 13:28:05,Hyderabad,1662
2669,1752,3657,Travel,2026-03-23 10:35:20,Bangalore,113
2670,1007,2658,Grocery,2026-03-31 17:19:56,Delhi,416
2671,407,1577,Grocery,2026-03-26 09:04:45,Delhi,1655
2672,392,50,Grocery,2026-03-26 14:18:55,Mumbai,1602
2673,1589,916,Jewellery,2026-03-24 04:36:16,Pune,1495
2674,96,2740,Electronics,2026-04-01 13:21:30,Bangalore,642
2675,1882,1853,Jewellery,2026-04-20 13:24:27,Hyderabad,413
2676,503,5418,Grocery,2026-04-10 12:47:58,Chennai,1388
2677,971,5933,Electronics,2026-04-01 20:53:19,Mumbai,1439
2678,1896,50,Electronics,2026-04-01 21:07:52,Bangalore,401
2679,1146,3365,Travel,2026-04-07 08:52:51,Delhi,289
2680,1459,3688,Electronics,2026-04-09 19:37:38,Pune,989
2681,58,5588,Food,2026-03-24 05:57:56,Hyderabad,1562
2682,603,4254,Electronics,2026-04-06 13:31:50,Bangalore,724
2683,85,1785,Food,2026-04-21 06:34:38,Hyderabad,1570
2684,1682,2944,Grocery,2026-04-18 18:33:53,Delhi,1973
2685,1232,2976,Food,2026-04-13 22:02:24,Hyderabad,1429
2686,1113,438,Grocery,2026-04-09 08:09:18,Chennai,1121
2687,1291,3520,Electronics,2026-04-11 18:57:52,Bangalore,1201
2688,524,3461,Electronics,2026-04-11 12:34:07,Hyderabad,1502
2689,1025,2247,Grocery,2026-03-23 05:25:43,Chennai,245
2690,1679,2271,Travel,2026-04-16 03:42:58,Mumbai,54
2691,1767,3651,Grocery,2026-03-29 23:37:15,Pune,1645
2692,1661,5225,Jewellery,2026-03-28 02:29:22,Delhi,933
2693,1329,5091,Jewellery,2026-04-13 06:49:21,Delhi,1823
2694,1002,398,Electronics,2026-04-10 19:23:19,Mumbai,889
2695,742,3313,Grocery,2026-03-25 10:18:13,Chennai,134
2696,1944,3973,Food,2026-04-10 20:10:32,Chennai,601
2697,1614,2247,Grocery,2026-03-31 02:01:03,Hyderabad,1669
2698,142,4571,Travel,2026-03-29 03:23:24,Delhi,1524
2699,164,2383,Grocery,2026-04-10 21:26:53,Pune,1874
2700,1083,5105,Grocery,2026-04-10 06:44:30,Pune,984
2701,1426,2803,Travel,2026-04-15 03:41:56,Pune,300
2702,263,1782,Travel,2026-04-12 17:50:38,Chennai,1351
2703,1021,479,Electronics,2026-03-26 21:50:42,Bangalore,449
2704,1819,3153,Electronics,2026-03-29 16:44:52,Mumbai,1803
2705,568,3440,Travel,2026-04-18 21:10:32,Bangalore,1792
2706,177,2030,Jewellery,2026-04-19 10:46:44,Chennai,296
2707,1441,5450,Electronics,2026-04-17 09:04:09,Pune,263
2708,1765,1922,Electronics,2026-04-08 07:45:04,Chennai,998
2709,1353,3799,Food,2026-04-07 08:36:20,Mumbai,1037
2710,888,4949,Grocery,2026-04-16 20:50:56,Chennai,1103
2711,361,4660,Grocery,2026-04-16 05:01:03,Chennai,1886
2712,1443,1717,Travel,2026-03-23 12:20:30,Pune,1932
2713,1018,3371,Electronics,2026-03-28 01:16:38,Bangalore,1414
2714,1163,2952,Jewellery,2026-04-16 15:40:18,Pune,921
2715,281,50,Jewellery,2026-04-11 08:43:59,Bangalore,398
2716,621,3871,Food,2026-03-27 06:17:00,Bangalore,888
2717,431,4084,Jewellery,2026-03-29 01:47:30,Bangalore,975
2718,176,2406,Travel,2026-04-15 02:16:42,Chennai,1366
2719,1658,3935,Jewellery,2026-04-20 13:40:37,Pune,676
2720,442,2112,Food,2026-04-13 03:35:32,Delhi,700
2721,9,4482,Food,2026-03-24 09:44:20,Pune,121
2722,1815,4776,Jewellery,2026-03-25 02:21:35,Chennai,58
2723,1558,4163,Travel,2026-04-20 04:32:36,Bangalore,1662
2724,1918,5784,Grocery,2026-04-17 13:40:18,Hyderabad,1274
2725,273,2285,Food,2026-04-07 03:30:11,Hyderabad,1115
2726,537,531,Grocery,2026-03-27 07:11:15,Pune,1106
2727,25,2386,Jewellery,2026-04-22 00:15:34,Delhi,298
2728,1107,4689,Jewellery,2026-04-03 00:06:14,Pune,0
2729,1861,5447,Travel,2026-04-10 16:23:56,Hyderabad,1563
2730,1564,3693,Electronics,2026-04-02 23:48:34,Mumbai,259
2731,1831,1378,Travel,2026-04-17 21:44:52,Chennai,1144
2732,165,2677,Travel,2026-04-02 02:30:22,Pune,1115
2733,613,2969,Jewellery,2026-04-21 13:22:45,Bangalore,235
2734,1788,4835,Electronics,2026-04-17 19:35:46,Pune,1896
2735,1155,662,Jewellery,2026-03-31 21:40:21,Pune,1241
2736,476,2252,Food,2026-04-08 19:38:42,Bangalore,1631
2737,1857,698,Travel,2026-03-31 12:11:38,Hyderabad,850
2738,1556,1583,Travel,2026-03-30 16:26:54,Bangalore,1466
2739,1988,2828,Jewellery,2026-03-28 07:02:16,Hyderabad,1038
2740,69,3812,Jewellery,2026-04-19 15:46:38,Mumbai,438
2741,1258,3328,Food,2026-04-18 12:08:21,Pune,406
2742,1487,1332,Grocery,2026-04-17 17:46:33,Chennai,201
2743,1855,3247,Grocery,2026-04-02 07:53:00,Bangalore,40
2744,1738,4588,Grocery,2026-04-10 20:58:51,Delhi,1028
2745,1615,3078,Jewellery,2026-04-06 14:40:49,Bangalore,907
2746,811,2202,Grocery,2026-03-25 13:38:16,Bangalore,1308
2747,922,4281,Jewellery,2026-04-10 17:54:17,Hyderabad,1752
2748,831,6313,Jewellery,2026-04-16 01:57:54,Hyderabad,293
2749,41,2132,Travel,2026-03-29 16:02:10,Chennai,702
2750,500,2184,Jewellery,2026-03-29 01:38:42,Chennai,444
2751,539,1925,Food,2026-04-21 01:16:14,Hyderabad,1773
2752,1139,723,Food,2026-04-09 21:24:13,Pune,1712
2753,1842,3980,Electronics,2026-03-31 08:21:52,Hyderabad,1025
2754,774,50,Food,2026-04-10 01:23:17,Mumbai,1798
2755,184,1937,Electronics,2026-04-19 09:43:47,Pune,133
2756,1800,788,Jewellery,2026-04-19 20:23:52,Pune,1421
2757,1497,4182,Food,2026-04-12 14:08:41,Hyderabad,897
2758,1878,1367,Grocery,2026-03-26 03:40:54,Delhi,1837
2759,1366,1109,Travel,2026-03-24 17:16:38,Bangalore,35
2760,1478,4284,Grocery,2026-04-17 06:46:44,Pune,1019
2761,861,4056,Jewellery,2026-04-01 11:43:55,Mumbai,1520
2762,1697,613,Grocery,2026-03-23 12:24:34,Hyderabad,777
2763,636,1428,Travel,2026-04-20 06:35:25,Mumbai,1900
2764,372,1294,Jewellery,2026-03-24 15:21:44,Chennai,1117
2765,288,4946,Food,2026-04-20 16:38:50,Pune,1052
2766,731,1926,Food,2026-03-28 12:37:29,Chennai,1916
2767,1343,2128,Jewellery,2026-04-10 17:05:55,Chennai,1694
2768,1044,3757,Grocery,2026-04-08 03:56:01,Hyderabad,1957
2769,1696,2342,Food,2026-03-25 09:32:29,Chennai,1118
2770,1764,5070,Travel,2026-03-27 05:02:59,Delhi,1001
2771,1459,4711,Grocery,2026-03-24 00:26:21,Hyderabad,1492
2772,417,1996,Grocery,2026-04-03 05:37:30,Delhi,570
2773,1618,4171,Jewellery,2026-04-20 20:35:46,Delhi,375
2774,216,50,Electronics,2026-03-31 04:49:46,Pune,1954
2775,368,5337,Food,2026-04-16 09:08:16,Hyderabad,1933
2776,483,4984,Travel,2026-04-21 21:52:27,Pune,1972
2777,1698,2749,Jewellery,2026-04-21 12:26:17,Hyderabad,555
2778,670,4627,Grocery,2026-04-13 11:56:51,Bangalore,917
2779,1161,4584,Food,2026-04-12 23:44:03,Bangalore,1692
2780,1358,2902,Electronics,2026-04-20 06:48:14,Bangalore,1999
2781,271,3392,Travel,2026-04-16 02:51:50,Mumbai,738
2782,53,3066,Grocery,2026-04-07 15:15:40,Bangalore,667
2783,40,5081,Grocery,2026-04-01 07:58:01,Mumbai,233
2784,1897,4172,Electronics,2026-03-27 05:23:06,Pune,1504
2785,1091,2655,Electronics,2026-04-18 01:53:46,Pune,620
2786,818,2760,Food,2026-03-30 06:07:07,Hyderabad,875
2787,969,4131,Travel,2026-04-05 11:45:29,Delhi,1801
2788,1896,2797,Food,2026-03-31 17:44:12,Bangalore,596
2789,1461,4550,Food,2026-03-25 23:26:15,Hyderabad,969
2790,900,4776,Food,2026-03-26 05:12:31,Chennai,189
2791,984,3915,Electronics,2026-04-14 09:32:40,Mumbai,1912
2792,359,1482,Food,2026-04-16 17:08:28,Bangalore,499
2793,522,1444,Grocery,2026-04-02 08:02:59,Chennai,89
2794,300,2830,Jewellery,2026-03-27 14:17:09,Mumbai,1403
2795,1931,3216,Jewellery,2026-04-01 11:30:05,Pune,1392
2796,729,1239,Electronics,2026-04-13 00:26:07,Delhi,264
2797,1627,2621,Food,2026-04-12 05:32:08,Pune,510
2798,266,1634,Travel,2026-04-08 16:18:40,Pune,532
2799,576,1763,Jewellery,2026-04-14 01:18:07,Bangalore,447
2800,507,6309,Food,2026-04-09 10:56:01,Bangalore,543
2801,1453,5535,Food,2026-04-12 13:38:31,Bangalore,797
2802,1782,2078,Jewellery,2026-04-03 22:54:39,Bangalore,555
2803,1663,3321,Grocery,2026-03-26 09:13:02,Chennai,396
2804,1884,3103,Electronics,2026-04-01 20:34:01,Hyderabad,1071
2805,1185,2856,Electronics,2026-04-03 09:07:19,Pune,55
2806,1795,326,Food,2026-03-30 10:54:29,Bangalore,1204
2807,466,1680,Electronics,2026-04-13 10:31:13,Pune,1914
2808,1406,5887,Food,2026-03-25 08:38:17,Bangalore,538
2809,1191,1581,Food,2026-04-04 09:24:53,Bangalore,142
2810,15,2695,Electronics,2026-03-27 17:53:54,Mumbai,1778
2811,1116,2966,Electronics,2026-04-20 10:11:32,Mumbai,1002
2812,278,1254,Grocery,2026-04-14 07:32:50,Bangalore,1886
2813,1085,2523,Food,2026-03-31 09:02:09,Hyderabad,1127
2814,96,1761,Jewellery,2026-03-27 08:02:47,Bangalore,1604
2815,1427,1658,Grocery,2026-04-05 19:03:51,Pune,1294
2816,1339,50,Jewellery,2026-04-07 23:22:15,Hyderabad,1256
2817,1078,221,Food,2026-03-27 09:57:28,Hyderabad,179
2818,1639,1378,Electronics,2026-04-05 00:09:42,Delhi,632
2819,1787,1130,Grocery,2026-04-09 10:08:06,Delhi,159
2820,653,3464,Travel,2026-04-07 02:21:58,Bangalore,1827
2821,1,2861,Travel,2026-04-17 09:10:19,Delhi,1240
2822,1047,4024,Food,2026-03-28 17:30:58,Pune,1308
2823,1545,2452,Grocery,2026-04-21 18:41:45,Delhi,1359
2824,1701,2250,Grocery,2026-04-06 22:18:45,Hyderabad,192
2825,1140,3903,Electronics,2026-03-30 14:05:29,Hyderabad,1018
2826,1815,4116,Grocery,2026-04-21 12:32:42,Chennai,1662
2827,1916,5803,Jewellery,2026-04-19 01:11:46,Mumbai,442
2828,1469,2416,Jewellery,2026-04-07 02:30:14,Hyderabad,106
2829,29,3383,Travel,2026-04-03 01:54:40,Chennai,308
2830,1138,3973,Jewellery,2026-04-04 03:40:20,Pune,620
2831,1054,2706,Food,2026-04-19 03:41:56,Pune,497
2832,737,3664,Jewellery,2026-04-05 15:35:53,Bangalore,456
2833,1106,1898,Grocery,2026-04-06 23:11:13,Hyderabad,884
2834,869,887,Travel,2026-04-14 12:42:38,Delhi,177
2835,125,4898,Grocery,2026-03-28 20:26:39,Mumbai,1029
2836,79,1448,Grocery,2026-04-17 20:33:19,Bangalore,1921
2837,1579,5004,Grocery,2026-04-14 23:02:55,Chennai,837
2838,1354,2453,Electronics,2026-04-10 07:10:34,Hyderabad,1160
2839,1124,6006,Electronics,2026-04-07 22:33:27,Bangalore,294
2840,1482,89,Electronics,2026-03-28 12:34:23,Hyderabad,1103
2841,1231,2585,Jewellery,2026-04-03 21:15:14,Bangalore,348
2842,35,1590,Food,2026-03-30 17:33:46,Chennai,1870
2843,1830,2837,Jewellery,2026-04-14 23:35:36,Mumbai,201
2844,1135,3144,Jewellery,2026-04-20 16:39:51,Hyderabad,1289
2845,1243,1615,Travel,2026-04-21 02:36:24,Mumbai,1849
2846,1756,2764,Jewellery,2026-04-06 05:51:23,Bangalore,72
2847,235,3815,Grocery,2026-04-17 07:22:05,Delhi,1483
2848,1364,2093,Food,2026-03-31 14:13:50,Bangalore,1026
2849,1718,365,Travel,2026-04-04 06:15:11,Bangalore,1206
2850,387,2631,Food,2026-04-10 18:44:59,Chennai,1324
2851,505,4022,Grocery,2026-03-25 03:37:54,Chennai,1061
2852,1963,3731,Electronics,2026-04-15 04:55:46,Hyderabad,1929
2853,187,5761,Grocery,2026-04-02 17:05:07,Pune,479
2854,495,3971,Food,2026-03-26 00:34:29,Chennai,1057
2855,1553,548,Food,2026-03-28 07:12:58,Chennai,1339
2856,76,3131,Travel,2026-04-06 07:04:22,Mumbai,1517
2857,677,5739,Electronics,2026-04-10 01:34:32,Pune,208
2858,305,2897,Food,2026-04-15 22:30:20,Mumbai,1899
2859,1467,2773,Electronics,2026-04-07 03:07:11,Hyderabad,651
2860,391,3468,Grocery,2026-04-22 00:38:59,Mumbai,1299
2861,1441,3204,Electronics,2026-04-17 05:58:02,Pune,1949
2862,612,1860,Food,2026-03-30 19:48:42,Delhi,1869
2863,1528,3508,Electronics,2026-03-28 02:21:32,Bangalore,950
2864,1289,3689,Food,2026-04-16 05:14:48,Delhi,204
2865,340,2053,Travel,2026-04-04 13:42:09,Chennai,1147
2866,520,5257,Grocery,2026-04-22 00:37:14,Bangalore,1064
2867,461,800,Jewellery,2026-04-19 14:21:24,Bangalore,571
2868,1410,1326,Food,2026-04-21 02:46:59,Chennai,668
2869,727,2510,Grocery,2026-04-11 00:24:40,Mumbai,1397
2870,1572,1948,Jewellery,2026-03-31 04:46:27,Chennai,1954
2871,715,836,Jewellery,2026-04-07 18:09:28,Delhi,1725
2872,627,2716,Grocery,2026-03-24 02:37:58,Mumbai,39
2873,1432,2233,Electronics,2026-03-23 23:21:23,Mumbai,49
2874,1470,4438,Travel,2026-04-04 08:06:48,Bangalore,802
2875,230,5439,Grocery,2026-04-19 08:00:34,Pune,232
2876,672,50,Food,2026-04-08 02:22:19,Pune,1896
2877,1731,6647,Grocery,2026-04-06 03:57:07,Pune,950
2878,916,2142,Jewellery,2026-04-05 03:33:27,Bangalore,1413
2879,577,2301,Grocery,2026-04-03 05:44:33,Pune,430
2880,1917,2141,Travel,2026-04-21 21:17:48,Chennai,1474
2881,564,4291,Food,2026-04-19 09:32:20,Mumbai,1090
2882,747,3156,Jewellery,2026-04-05 09:02:12,Pune,780
2883,1487,1371,Food,2026-04-07 07:19:15,Chennai,168
2884,1485,1765,Grocery,2026-03-31 07:21:47,Pune,503
2885,742,1276,Jewellery,2026-03-27 17:08:15,Delhi,412
2886,177,1499,Electronics,2026-03-25 04:22:06,Hyderabad,1766
2887,1047,1970,Grocery,2026-04-13 09:55:57,Pune,209
2888,1794,3922,Electronics,2026-04-17 07:39:05,Chennai,1244
2889,228,708,Travel,2026-04-20 09:10:09,Delhi,1187
2890,441,4376,Food,2026-04-02 11:38:43,Chennai,706
2891,1465,3207,Travel,2026-04-20 19:20:35,Pune,1094
2892,625,1528,Jewellery,2026-04-01 16:13:30,Mumbai,935
2893,601,5522,Jewellery,2026-04-11 19:57:33,Hyderabad,804
2894,164,3727,Electronics,2026-04-08 10:33:40,Pune,1817
2895,1802,3710,Grocery,2026-03-31 05:32:32,Delhi,399
2896,1191,2587,Travel,2026-03-25 21:54:16,Hyderabad,929
2897,405,2743,Electronics,2026-03-24 17:54:39,Mumbai,800
2898,1717,775,Electronics,2026-04-08 11:54:15,Pune,533
2899,1127,2380,Food,2026-04-18 00:47:23,Delhi,1430
2900,1840,4008,Electronics,2026-04-17 13:56:08,Hyderabad,402
2901,616,4468,Grocery,2026-03-24 03:19:39,Hyderabad,1214
2902,693,3606,Grocery,2026-04-20 03:00:26,Bangalore,1751
2903,383,3898,Food,2026-03-23 17:13:57,Pune,165
2904,28,1250,Jewellery,2026-04-13 04:10:53,Chennai,125
2905,1505,1032,Jewellery,2026-03-28 02:02:21,Delhi,867
2906,1962,2691,Electronics,2026-04-14 21:38:39,Hyderabad,717
2907,1318,4341,Travel,2026-04-10 02:37:27,Bangalore,1477
2908,1629,1272,Electronics,2026-04-15 15:30:06,Pune,519
2909,1596,2258,Grocery,2026-04-15 06:41:29,Mumbai,1858
2910,1126,2808,Travel,2026-03-27 11:34:53,Chennai,1876
2911,894,1452,Food,2026-04-16 23:04:52,Bangalore,1452
2912,1714,2674,Food,2026-04-08 01:56:22,Delhi,1419
2913,960,2124,Jewellery,2026-03-30 02:44:53,Bangalore,1093
2914,1998,4742,Jewellery,2026-03-30 14:33:54,Delhi,172
2915,400,662,Grocery,2026-03-27 11:57:50,Hyderabad,983
2916,1363,429,Grocery,2026-04-03 20:13:06,Bangalore,741
2917,1396,1607,Jewellery,2026-04-02 19:46:45,Bangalore,1702
2918,456,4120,Electronics,2026-04-16 20:02:55,Mumbai,62
2919,453,2258,Grocery,2026-04-12 23:27:45,Hyderabad,961
2920,769,50,Electronics,2026-04-09 21:16:55,Bangalore,697
2921,437,5229,Travel,2026-04-16 10:50:29,Chennai,682
2922,991,1114,Food,2026-04-04 05:39:33,Pune,1143
2923,1290,1986,Grocery,2026-04-17 02:38:09,Delhi,219
2924,1098,395,Jewellery,2026-03-23 07:16:51,Pune,650
2925,73,3134,Jewellery,2026-04-13 08:11:10,Mumbai,1445
2926,544,4824,Food,2026-04-18 20:24:19,Mumbai,1296
2927,1067,2260,Grocery,2026-03-24 03:55:31,Mumbai,566
2928,489,4619,Grocery,2026-04-09 10:09:54,Mumbai,1518
2929,93,2768,Travel,2026-04-20 23:44:40,Bangalore,694
2930,1262,2990,Food,2026-04-08 12:11:37,Bangalore,237
2931,1205,193,Grocery,2026-04-17 17:35:28,Bangalore,807
2932,1588,4452,Food,2026-04-17 04:39:34,Delhi,1713
2933,403,3078,Grocery,2026-04-16 02:22:41,Chennai,199
2934,1144,852,Food,2026-04-05 10:36:37,Hyderabad,1029
2935,560,1760,Jewellery,2026-04-06 20:12:55,Hyderabad,1608
2936,1264,1596,Food,2026-03-25 08:52:01,Chennai,433
2937,1449,3487,Food,2026-04-13 01:14:24,Mumbai,1872
2938,1428,1562,Food,2026-04-13 18:09:37,Chennai,870
2939,845,5102,Travel,2026-04-09 04:22:06,Mumbai,363
2940,1347,2417,Travel,2026-04-07 06:41:39,Delhi,1460
2941,83,977,Electronics,2026-04-17 15:43:28,Delhi,348
2942,419,3552,Grocery,2026-03-25 14:29:10,Bangalore,1493
2943,262,3953,Grocery,2026-03-24 00:54:19,Bangalore,669
2944,1603,3140,Jewellery,2026-03-30 07:25:33,Delhi,232
2945,419,4835,Grocery,2026-04-01 12:02:38,Delhi,1642
2946,412,3246,Travel,2026-04-14 20:49:48,Hyderabad,310
2947,125,5038,Food,2026-04-01 01:49:11,Mumbai,320
2948,1680,1043,Jewellery,2026-03-26 08:49:24,Hyderabad,30
2949,1659,2013,Food,2026-03-30 10:32:48,Pune,981
2950,1558,3604,Grocery,2026-04-06 01:41:52,Bangalore,1825
2951,193,2866,Grocery,2026-04-11 05:46:25,Chennai,756
2952,1487,2186,Travel,2026-03-25 17:00:53,Chennai,1883
2953,334,50,Food,2026-04-22 01:21:26,Chennai,4
2954,270,3279,Electronics,2026-04-04 10:10:33,Pune,997
2955,1415,836,Jewellery,2026-04-09 00:09:11,Bangalore,982
2956,548,2534,Travel,2026-03-29 13:08:05,Mumbai,881
2957,1686,2821,Jewellery,2026-04-09 11:35:50,Pune,1548
2958,710,3264,Grocery,2026-04-14 09:03:19,Delhi,1838
2959,619,951,Jewellery,2026-04-02 22:57:01,Delhi,1235
2960,1888,50,Jewellery,2026-03-25 15:38:36,Delhi,1482
2961,1375,2452,Jewellery,2026-04-02 10:23:09,Hyderabad,1690
2962,471,4070,Food,2026-04-03 12:18:25,Chennai,1500
2963,26,50,Travel,2026-03-28 01:59:40,Delhi,383
2964,1683,1049,Grocery,2026-04-01 13:34:44,Pune,49
2965,221,3005,Jewellery,2026-04-21 16:32:30,Bangalore,1183
